aqi,co,co_8hr,county,latitude,longitude,no,no2,nox,o3,o3_8hr,pm10,pm10_avg,pm2.5,pm2.5_avg,pollutant,publish_time,publishtime,site_name,siteid,sitename,so2,so2_avg,status,wind_direc,wind_speed
26,0.37,0.3,新竹市,24.8056356,120.97236752,1.7,11,13.4,29,27,8,5,8,4.5,,,2026/04/04 16:00:00,,24,新竹,1.2,0,良好,52,0.7
31,0.33,0.3,苗栗縣,24.69690679,120.89869286,1,6,7.9,32,33,7,6,2,0.9,,,2026/04/04 16:00:00,,25,頭份,1,1,良好,106,1.4
31,0.3,0.3,苗栗縣,24.56499183,120.82011468,1.1,4,5.6,36,34,0,3,3,3.7,,,2026/04/04 16:00:00,,26,苗栗,1.1,1,良好,15,0.9
37,0.22,0.2,苗栗縣,24.38248443,120.75956754,0,1,1.1,42,40,7,5,7,4.3,,,2026/04/04 16:00:00,,27,三義,1,1,良好,180,3
37,0.25,0.2,臺中市,24.25699731,120.74252414,0.9,3,4,47,40,9,11,8,7.2,,,2026/04/04 16:00:00,,28,豐原,0.8,0,良好,192,3.2
33,0.26,0.2,臺中市,24.225628,120.568794,1.7,5,7.4,36,36,13,13,10,7.8,,,2026/04/04 16:00:00,,29,沙鹿,0.7,0,良好,156,1.2
36,0.31,0.3,臺中市,24.09961111,120.67844444,0.4,5,5.8,35,28,10,13,12,8.9,,,2026/04/04 16:00:00,,30,大里,,0,良好,116,0.9
42,0.33,0.3,臺中市,24.151958,120.641092,1.3,7,9.1,36,31,17,13,12,10.5,,,2026/04/04 16:00:00,,31,忠明,0.9,0,良好,192,1
30,0.27,0.3,臺中市,24.162197,120.616917,2.1,6,9,32,32,16,12,6,6.1,,,2026/04/04 16:00:00,,32,西屯,1.1,1,良好,210,1.2
33,0.28,0.3,彰化縣,24.066,120.541519,1.4,5,6.7,33,31,6,11,5,8.1,,,2026/04/04 16:00:00,,33,彰化,0.7,0,良好,195,2.3
34,0.25,0.2,彰化縣,24.131672,120.469061,1,4,5.7,39,37,16,12,5,7.3,,,2026/04/04 16:00:00,,34,線西,0.7,0,良好,181,2.9
38,0.28,0.2,彰化縣,23.925175,120.409653,1.3,4,5.4,33,33,17,16,9,9.4,,,2026/04/04 16:00:00,,35,二林,0.3,0,良好,219,2
39,0.27,0.2,南投縣,23.913,120.685306,1.3,5,6.5,36,32,12,11,5,9.6,,,2026/04/04 16:00:00,,36,南投,0.1,0,良好,166,0.7
48,0.33,0.2,雲林縣,23.711853,120.544994,0.5,5,5.6,42,35,9,15,11,11.8,,,2026/04/04 16:00:00,,37,斗六,0.6,0,良好,234,1.9
46,0.36,0.2,雲林縣,23.757547,120.348742,2.8,9,12.1,32,29,21,17,12,11.3,,,2026/04/04 16:00:00,,38,崙背,2.1,0,良好,206,2.8
44,0.32,0.2,嘉義縣,23.554839,120.345531,0.9,5,6,42,33,18,15,12,11,,,2026/04/04 16:00:00,,39,新港,0.5,1,良好,148,3.2
47,0.33,0.3,嘉義縣,23.46538,120.2478,1.7,6,8.5,45,30,35,20,25,11.7,,,2026/04/04 16:00:00,,40,朴子,0.6,0,良好,157,1.5
34,0.32,0.2,雲林縣,23.702175,120.19933333,0.9,4,5.7,34,32,11,15,4,8.4,,,2026/04/04 16:00:00,,41,臺西,1.3,1,良好,185,2.7
52,0.27,0.2,嘉義市,23.46477865,120.44125148,0.9,3,4.3,38,31,13,20,11,12.8,細懸浮微粒,,2026/04/04 16:00:00,,42,嘉義,1.4,1,普通,218,3.7
61,0.27,0.3,臺南市,23.305633,120.31725,0.8,4,5.4,39,32,21,23,16,16,細懸浮微粒,,2026/04/04 16:00:00,,43,新營,0,0,普通,180,2.1
65,0.23,0.2,臺南市,23.11337642,120.29740529,0.9,3,4.8,42,34,22,26,19,17.5,細懸浮微粒,,2026/04/04 16:00:00,,44,善化,0.3,0,普通,164,2.5
72,0.28,0.3,臺南市,23.048197,120.2175,1.1,7,8.6,43,41,21,27,22,20.1,細懸浮微粒,,2026/04/04 16:00:00,,45,安南,1.4,1,普通,125,3.8
64,0.22,0.2,臺南市,22.98928311,120.21947897,0.7,8,9,44,39,24,29,16,17.2,細懸浮微粒,,2026/04/04 16:00:00,,46,臺南,0.3,0,普通,158,2.4
67,0.25,0.2,高雄市,22.883583,120.530542,0.6,4,5.5,29,31,22,30,14,18.3,細懸浮微粒,,2026/04/04 16:00:00,,47,美濃,0.1,0,普通,112,1.5
69,0.21,0.2,高雄市,22.757506,120.305689,1,8,9,42,38,23,28,16,19.2,細懸浮微粒,,2026/04/04 16:00:00,,48,橋頭,0.4,1,普通,90,2.9
67,0.28,0.2,高雄市,22.689056,120.332631,0.5,8,9.4,41,39,21,26,19,18.5,細懸浮微粒,,2026/04/04 16:00:00,,49,仁武,0.9,0,普通,27,1.6
72,0.38,0.3,高雄市,22.628126,120.357422,0.1,7,7.4,40,36,27,30,24,20.1,細懸浮微粒,,2026/04/04 16:00:00,,50,鳳山,0.5,0,普通,230,0.8
77,0.28,0.2,高雄市,22.56413611,120.425311,0.7,9,10,33,35,28,35,24,22,細懸浮微粒,,2026/04/04 16:00:00,,51,大寮,3.7,0,普通,49,3.4
67,0.27,0.2,高雄市,22.4795,120.41175,0.2,6,6.4,34,34,27,35,18,18.2,細懸浮微粒,,2026/04/04 16:00:00,,52,林園,0.3,0,普通,18,3.2
66,0.32,0.2,高雄市,22.733667,120.328289,2,11,13.6,36,34,27,30,22,18,細懸浮微粒,,2026/04/04 16:00:00,,53,楠梓,0.9,1,普通,62,1.9
69,0.3,0.2,高雄市,22.674861,120.292917,0.8,14,15,39,39,26,28,17,19.1,細懸浮微粒,,2026/04/04 16:00:00,,54,左營,0.3,0,普通,55,2.1
68,0.35,0.3,高雄市,22.63390278,120.28676111,0.8,10,11.7,43,42,30,35,21,18.7,細懸浮微粒,,2026/04/04 16:00:00,,56,前金,0.3,0,普通,66,1.9
76,0.36,0.3,高雄市,22.6044507,120.30833356,1.5,9,11.2,43,39,27,33,21,21.5,細懸浮微粒,,2026/04/04 16:00:00,,57,前鎮,,0,普通,24,2.9
73,0.32,0.2,高雄市,22.565833,120.337736,0.6,12,12.8,40,37,30,31,23,20.6,細懸浮微粒,,2026/04/04 16:00:00,,58,小港,1.4,3,普通,9,1.7
73,0.3,0.3,屏東縣,22.673081,120.488033,0.6,8,9.1,39,32,24,29,23,20.4,細懸浮微粒,,2026/04/04 16:00:00,,59,屏東,0.8,0,普通,10,2.7
64,0.23,0.2,屏東縣,22.523108,120.561175,1.1,5,6.3,24,34,24,29,19,17.4,細懸浮微粒,,2026/04/04 16:00:00,,60,潮州,0.4,0,普通,35,3.8
61,0.16,0.1,屏東縣,21.958069,120.788928,1.1,0,1.8,40,37,21,24,19,16.1,細懸浮微粒,,2026/04/04 16:00:00,,61,恆春,0.2,0,普通,321,2.3
74,0.25,0.3,臺東縣,22.755358,121.15045,0.6,4,5.4,51,45,31,35,20,20.8,細懸浮微粒,,2026/04/04 16:00:00,,62,臺東,1.2,1,普通,18,1.6
81,0.33,0.3,花蓮縣,23.971306,121.599769,0.8,5,6.2,43,28,36,30,28,23.3,細懸浮微粒,,2026/04/04 16:00:00,,63,花蓮,1.3,0,普通,67,2
34,0.32,0.3,臺北市,25.182722,121.529583,0.7,1,2.4,44,37,11,12,4,4.4,,,2026/04/04 16:00:00,,64,陽明,1.1,1,良好,,
44,0.33,0.3,宜蘭縣,24.747917,121.746394,1.3,5,6.8,41,30,9,12,7,11,,,2026/04/04 16:00:00,,65,宜蘭,0.4,0,良好,84,2.1
52,0.32,0.3,宜蘭縣,24.632203,121.792928,1,5,6.5,44,30,11,13,9,12.8,細懸浮微粒,,2026/04/04 16:00:00,,66,冬山,0.6,0,普通,97,1.2
62,0.82,1,新北市,25.072611,121.493806,25.2,27,52.5,18,9,19,22,10,16.6,細懸浮微粒,,2026/04/04 16:00:00,,67,三重,0.7,0,普通,-,-
52,0.81,0.9,桃園市,24.953278,121.221667,14.5,24,39.3,18,12,17,15,13,12.2,二氧化氮,,2026/04/04 16:00:00,,68,中壢,0.9,0,普通,279,0.2
39,0.23,0.2,南投縣,23.756389,120.677306,0.9,6,7.2,33,29,9,15,7,9.7,,,2026/04/04 16:00:00,,69,竹山,1,1,良好,37,1.2
43,0.42,0.6,新北市,25.017,121.516306,2,9,11.5,38,21,7,14,4,10.6,,,2026/04/04 16:00:00,,70,永和,1.4,0,良好,81,1.6
65,0.35,0.2,高雄市,22.608711,120.312017,1.7,9,11.2,43,39,27,32,13,17.7,細懸浮微粒,,2026/04/04 16:00:00,,71,復興,0.3,0,普通,88,1.9
52,0.27,0.2,南投縣,23.968842,120.967903,1.7,4,6,28,22,9,16,11,13,細懸浮微粒,,2026/04/04 16:00:00,,72,埔里,1.3,1,普通,296,0.9
46,0.6,0.4,連江縣,26.153736,119.952724,0.6,5,6.2,71,50,24,20,14,9.8,,,2026/04/04 16:00:00,,75,馬祖,2,1,良好,206,2.8
54,0.37,0.4,金門縣,24.432133,118.312256,0.8,6,6.9,59,43,13,18,10,13.7,細懸浮微粒,,2026/04/04 16:00:00,,77,金門,1.2,1,普通,114,2.4
41,0.35,0.2,澎湖縣,23.569031,119.566158,1.2,7,8.5,44,44,10,17,6,10,,,2026/04/04 16:00:00,,78,馬公,1.3,0,良好,125,2.3
79,0.26,0.2,臺東縣,23.045083,121.161933,1.1,4,5.2,24,27,27,28,24,22.6,細懸浮微粒,,2026/04/04 16:00:00,,80,關山,0.7,0,普通,113,1.2
45,0.35,0.2,雲林縣,23.753506,120.251825,2.8,7,10.5,31,31,19,14,6,11.2,,,2026/04/04 16:00:00,,83,麥寮,1.6,1,良好,183,2.6
44,0.26,0.2,新北市,25.29681695,121.53656894,0,1,1.7,57,48,10,12,7,6.9,,,2026/04/04 16:00:00,,84,富貴角,0.3,0,良好,97,6.2
40,0.26,0.2,彰化縣,23.85493056,120.26964167,2.8,1,4.3,32,34,14,21,6,10,,,2026/04/04 16:00:00,,85,大城,0.8,1,良好,156,1.8
51,0.62,0.5,臺中市,24.1589,120.6567111,14.8,22,37.3,24,22,15,14,13,12.1,二氧化氮,,2026/04/04 16:00:00,,88,臺灣大道,0.3,0,普通,95,0.4
48,0.3,0.3,彰化縣,23.9615945,120.5631893,0.9,5,6,41,34,10,14,11,12,,,2026/04/04 16:00:00,,139,員林,0.9,1,良好,165,1.6
70,0.42,0.3,臺南市,22.98522502,120.22216042,2.6,10,13.2,39,37,27,32,19,19.6,細懸浮微粒,,2026/04/04 16:00:00,,140,林森,0.9,0,普通,25,1.4
36,0.22,0.2,南投縣,23.71867609,120.7944772,1.6,4,5.9,30,28,1,13,1,9,,,2026/04/04 16:00:00,,203,南投（鹿谷）,1.6,1,良好,152,0.7
67,0.35,0.2,屏東縣,22.35222,120.37722,0.8,8,9.1,43,39,30,31,18,18.5,細懸浮微粒,,2026/04/04 16:00:00,,204,屏東（琉球）,1,0,普通,357,2.8
51,0.41,0.4,新北市,24.94902778,121.38352778,3.4,17,20.9,35,21,9,13,10,12.6,細懸浮微粒,,2026/04/04 16:00:00,,311,新北（樹林）,1.8,0,普通,156,0.3
70,0.2,0.1,屏東縣,22.260899,120.651472,0,1,1.4,48,40,42,36,18,19.5,細懸浮微粒,,2026/04/04 16:00:00,,313,屏東（枋山）,0.6,0,普通,327,2.2
38,0.34,0.4,基隆市,25.129167,121.760056,0.9,6,7.2,43,29,12,11,6,9.3,,,2026/04/04 17:00:00,,1,基隆,0.9,1,良好,101,0.4
38,0.31,0.4,新北市,25.06624,121.64081,1.1,7,8.3,38,21,8,13,4,9.4,,,2026/04/04 17:00:00,,2,汐止,0.3,0,良好,16,2.4
34,0.38,0.3,新北市,24.977222,121.537778,1.4,9,10.4,38,28,8,11,9,8.5,,,2026/04/04 17:00:00,,4,新店,0.9,0,良好,32,0.9
43,0.41,0.4,新北市,24.982528,121.451861,1.3,10,12,36,21,15,16,7,10.7,,,2026/04/04 17:00:00,,5,土城,0.9,0,良好,179,0.3
49,0.42,0.5,新北市,25.012972,121.458667,1.9,13,15.5,37,24,10,13,8,12.1,,,2026/04/04 17:00:00,,6,板橋,3.3,1,良好,118,2
44,0.36,0.4,新北市,25.037972,121.4325,1.3,10,11.6,42,26,21,16,9,10.8,,,2026/04/04 17:00:00,,7,新莊,0.9,0,良好,100,2
51,0.46,0.6,新北市,25.06895,121.481028,1.3,10,12.2,38,22,11,14,7,12.6,細懸浮微粒,,2026/04/04 17:00:00,,8,菜寮,0.4,0,普通,106,2.8
38,0.45,0.4,新北市,25.07798949,121.36548982,1.7,12,14.1,32,23,17,11,10,9.4,,,2026/04/04 17:00:00,,9,林口,1.3,1,良好,88,0.6
51,0.4,0.4,新北市,25.1645,121.449239,1.2,9,10.2,35,24,15,16,13,12.5,細懸浮微粒,,2026/04/04 17:00:00,,10,淡水,0.9,0,普通,,
43,0.36,0.4,臺北市,25.10334003,121.51666356,1.8,8,10.6,36,21,12,14,10,10.7,,,2026/04/04 17:00:00,,11,士林,0.9,0,良好,150,2
47,0.43,0.5,臺北市,25.062361,121.526528,2,12,14.3,37,21,12,17,11,11.6,,,2026/04/04 17:00:00,,12,中山,0.8,0,良好,118,2.6
46,0.39,0.5,臺北市,25.046503,121.507972,1.7,13,15.2,37,20,17,14,9,11.3,,,2026/04/04 17:00:00,,13,萬華,1.4,0,良好,91,2.8
33,0.34,0.4,臺北市,25.020608,121.529556,0.7,7,8.7,40,27,12,12,5,8.2,,,2026/04/04 17:00:00,,14,古亭,1.1,1,良好,23,0.2
